,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_combined_3dimensions
27,-13478,traffic_light,6728.78,8396.98,,False,"[11, '-13478', [['--30860#6', '--31478#1', '-13478', 'r', 'o'], ['--30860#6', '--30860#5', '-13478', 's', 'o'], ['--30860#6', '--30860#5', '-13478', 's', 'o'], ['-30860#5', '-30860#6', '-13478', 's', 'o'], ['-30860#5', '-30860#6', '-13478', 's', 'o'], ['-30860#5', '--31478#1', '-13478', 'l', 'o'], ['-31182', '-30860#6', '-13478', 'r', 'o'], ['-31182', '--31478#1', '-13478', 's', 'o'], ['-31182', '--30860#5', '-13478', 'l', 'o'], ['-31478#1', '--30860#5', '-13478', 'r', 'o'], ['-31478#1', '-30860#6', '-13478', 'l', 'o']]]",15.743333333333334,1.3105045677990688,104.81333333333332,87.73952219812662,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.0,6,15.659090909090908,0.8570398796858302,8.888181818181819,3.030018956381801,,-1,11,0,1
28,-13602,traffic_light,6168.34,6712.87,,False,"[16, '-13602', [['--32750#7', '-32818#3', '-13602', 'r', 'o'], ['--32750#7', '--32750#6', '-13602', 's', 'o'], ['--32750#7', '--32750#6', '-13602', 's', 'o'], ['--32750#7', '--32750#6', '-13602', 's', 'o'], ['--32750#7', '--32818#2', '-13602', 'l', 'o'], ['--32818#3', '--32750#6', '-13602', 'r', 'o'], ['--32818#3', '--32818#2', '-13602', 's', 'o'], ['--32818#3', '-32750#7', '-13602', 'l', 'o'], ['-32750#6', '--32818#2', '-13602', 'r', 'o'], ['-32750#6', '-32750#7', '-13602', 's', 'o'], ['-32750#6', '-32750#7', '-13602', 's', 'o'], ['-32750#6', '-32750#7', '-13602', 's', 'o'], ['-32750#6', '-32818#3', '-13602', 'l', 'o'], ['-32818#2', '-32750#7', '-13602', 'r', 'o'], ['-32818#2', '-32818#3', '-13602', 's', 'o'], ['-32818#2', '--32750#6', '-13602', 'l', 'o']]]",13.89,0.0,101.2125,37.63430408218013,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.75,8,13.89,0.0,14.476875,5.541214576640667,,-1,16,1,1
29,-13608,traffic_light,9283.2,8941.62,,False,"[8, '-13608', [['--31070#4', '-31258#0', '-13608', 'r', 'o'], ['--31070#4', '--31070#3', '-13608', 's', 'o'], ['--31070#4', '--31070#3', '-13608', 's', 'o'], ['--31258#0', '--31070#3', '-13608', 'r', 'o'], ['--31258#0', '-31070#4', '-13608', 'l', 'o'], ['-31070#3', '-31070#4', '-13608', 's', 'o'], ['-31070#3', '-31070#4', '-13608', 's', 'o'], ['-31070#3', '-31258#0', '-13608', 'l', 'o']]]",13.89,0.0,324.51,28.915653200299676,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,6,13.89,0.0,12.173750000000002,4.478651966551989,,-1,8,1,1
30,-13628,traffic_light,5631.88,7460.19,,False,"[11, '-13628', [['--31940#2', '--31940#1', '-13628', 's', 'o'], ['--31940#2', '--31940#1', '-13628', 's', 'o'], ['--31940#2', '--31940#1', '-13628', 's', 'o'], ['--31940#2', '--32048', '-13628', 'l', 'o'], ['-31050', '-31940#2', '-13628', 'r', 'o'], ['-31050', '--31940#1', '-13628', 'l', 'o'], ['-31050', '--31940#1', '-13628', 'l', 'o'], ['-31940#1', '--32048', '-13628', 'r', 'o'], ['-31940#1', '-31940#2', '-13628', 's', 'o'], ['-31940#1', '-31940#2', '-13628', 's', 'o'], ['-31940#1', '-31940#2', '-13628', 's', 'o']]]",13.89,0.0,114.10571428571428,49.93608968532903,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.335454545454542,3.78364269799828,,-1,11,1,1
31,-13722,traffic_light,9129.39,2700.35,,False,"[10, '-13722', [['--30528#45', '-31938', '-13722', 'r', 'o'], ['--30528#45', '--30528#44', '-13722', 's', 'o'], ['--30528#45', '--30528#44', '-13722', 's', 'o'], ['--30528#45', '--30528#44', '-13722', 's', 'o'], ['--31938', '--30528#44', '-13722', 'r', 'o'], ['--31938', '-30528#45', '-13722', 'l', 'o'], ['--31938', '-30528#45', '-13722', 'l', 'o'], ['-30528#44', '-30528#45', '-13722', 's', 'o'], ['-30528#44', '-30528#45', '-13722', 's', 'o'], ['-30528#44', '-31938', '-13722', 'l', 'o']]]",13.89,0.0,80.01124999999999,34.47405525808503,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.168,0.5559999999999995,13.487,4.747753258121151,,-1,10,0,1
32,-13968,traffic_light,6650.06,7554.76,,False,"[14, '-13968', [['--30646#1', '-31056#2', '-13968', 'r', 'o'], ['--30646#1', '--30646#0', '-13968', 's', 'o'], ['--30646#1', '--30646#0', '-13968', 's', 'o'], ['--30646#1', '--31056#1', '-13968', 'l', 'o'], ['--31056#2', '--30646#0', '-13968', 'r', 'o'], ['--31056#2', '--31056#1', '-13968', 's', 'o'], ['-30646#0', '--31056#1', '-13968', 'r', 'o'], ['-30646#0', '-30646#1', '-13968', 's', 'o'], ['-30646#0', '-30646#1', '-13968', 's', 'o'], ['-30646#0', '-31056#2', '-13968', 'l', 'o'], ['-31056#1', '-30646#1', '-13968', 'r', 'o'], ['-31056#1', '-31056#2', '-13968', 's', 'o'], ['-31056#1', '--30646#0', '-13968', 'l', 'o']]]",15.125555555555556,1.3813931060998708,104.69555555555556,25.610978163067795,"['highway.tertiary', 'highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.secondary', 'highway.secondary']",6.444444444444445,9,15.372666666666673,0.9450182831858632,13.806,5.472218075576545,,-1,15,0,1
33,-14092,traffic_light,8340.29,9638.64,,False,"[16, '-14092', [['--32364#0', '--32552#2', '-14092', 'r', 'o'], ['--32364#0', '--32052', '-14092', 's', 'o'], ['--32364#0', '-32552#3', '-14092', 'l', 'o'], ['--32552#3', '-32364#0', '-14092', 'r', 'o'], ['--32552#3', '--32552#2', '-14092', 's', 'o'], ['--32552#3', '--32552#2', '-14092', 's', 'o'], ['--32552#3', '--32552#2', '-14092', 's', 'o'], ['--32552#3', '--32052', '-14092', 'l', 'o'], ['-32052', '-32552#3', '-14092', 'r', 'o'], ['-32052', '-32364#0', '-14092', 's', 'o'], ['-32052', '--32552#2', '-14092', 'l', 'o'], ['-32552#2', '--32052', '-14092', 'r', 'o'], ['-32552#2', '-32552#3', '-14092', 's', 'o'], ['-32552#2', '-32552#3', '-14092', 's', 'o'], ['-32552#2', '-32552#3', '-14092', 's', 'o'], ['-32552#2', '-32364#0', '-14092', 'l', 'o']]]",13.89,0.0,344.5075,178.01128080475686,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",7.75,8,13.89,0.0,10.425625,5.418542203339843,,-1,16,1,1
34,-14148,traffic_light,9989.68,10636.91,,False,"[11, '-14148', [['--31448', '--32552#5', '-14148', 'r', 'o'], ['--31448', '-32552#6', '-14148', 'l', 'o'], ['--31448', '-32552#6', '-14148', 'l', 'o'], ['--32552#6', '-31448', '-14148', 'r', 'o'], ['--32552#6', '--32552#5', '-14148', 's', 'o'], ['--32552#6', '--32552#5', '-14148', 's', 'o'], ['--32552#6', '--32552#5', '-14148', 's', 'o'], ['-32552#5', '-32552#6', '-14148', 's', 'o'], ['-32552#5', '-32552#6', '-14148', 's', 'o'], ['-32552#5', '-32552#6', '-14148', 's', 'o'], ['-32552#5', '-31448', '-14148', 'l', 'o']]]",14.585,1.2037753112603702,906.65625,106.56473184612958,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.5,8,14.521818181818183,0.6921221408474365,20.39727272727273,8.13288173338677,,-1,11,0,1
35,-14384,traffic_light,8126.55,8234.31,,False,"[14, '-14384', [['--31070#9', '-31714#1', '-14384', 'r', 'o'], ['--31070#9', '--31070#8', '-14384', 's', 'o'], ['--31070#9', '--31070#8', '-14384', 's', 'o'], ['--31070#9', '--31714#0', '-14384', 'l', 'o'], ['--31714#1', '--31070#8', '-14384', 'r', 'o'], ['--31714#1', '--31714#0', '-14384', 's', 'o'], ['--31714#1', '-31070#9', '-14384', 'l', 'o'], ['-31070#8', '--31714#0', '-14384', 'r', 'o'], ['-31070#8', '-31070#9', '-14384', 's', 'o'], ['-31070#8', '-31070#9', '-14384', 's', 'o'], ['-31070#8', '-31714#1', '-14384', 'l', 'o'], ['-31714#0', '-31070#9', '-14384', 'r', 'o'], ['-31714#0', '-31714#1', '-14384', 's', 'o'], ['-31714#0', '--31070#8', '-14384', 'l', 'o']]]",13.89,0.0,334.54999999999995,141.11323431910986,"['highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential']",5.333333333333333,6,13.89,1.7763568394002505e-15,8.732857142857142,3.713178131565289,,-1,14,1,1
36,-1458,traffic_light,9417.98,1593.69,,False,"[11, '-1458', [['--30528#55', '--30528#54', '-1458', 's', 'o'], ['--30528#55', '--30528#54', '-1458', 's', 'o'], ['--30528#55', '--30528#54', '-1458', 's', 'o'], ['--30528#55', '--32122#1', '-1458', 'l', 'o'], ['-30528#54', '--32122#1', '-1458', 'r', 'o'], ['-30528#54', '-30528#55', '-1458', 's', 'o'], ['-30528#54', '-30528#55', '-1458', 's', 'o'], ['-30528#54', '-30528#55', '-1458', 's', 'o'], ['-32122#1', '-30528#55', '-1458', 'r', 'o'], ['-32122#1', '--30528#54', '-1458', 'l', 'o'], ['-32122#1', '--30528#54', '-1458', 'l', 'o']]]",13.89,0.0,66.07625,66.15346040410509,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,13.890000000000002,1.7763568394002505e-15,25.280909090909088,7.605447156234865,,-1,11,1,1
37,-14718,traffic_light,3217.94,8091.07,,False,"[11, '-14718', [['--31768#2', '-31820#0', '-14718', 'r', 'o'], ['--31768#2', '--31768#1', '-14718', 's', 'o'], ['--31768#2', '--31768#1', '-14718', 's', 'o'], ['--31768#2', '--31768#1', '-14718', 's', 'o'], ['--31820#0', '--31768#1', '-14718', 'r', 'o'], ['--31820#0', '-31768#2', '-14718', 'l', 'o'], ['--31820#0', '-31768#2', '-14718', 'l', 'o'], ['-31768#1', '-31768#2', '-14718', 's', 'o'], ['-31768#1', '-31768#2', '-14718', 's', 'o'], ['-31768#1', '-31768#2', '-14718', 's', 'o'], ['-31768#1', '-31820#0', '-14718', 'l', 'o']]]",13.89,0.0,246.9742857142857,64.93788127502927,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.316363636363636,4.020728727995987,,-1,11,1,1
38,-14740,traffic_light,9129.07,1036.6,,False,"[8, '-14740', [['--32792#1', '--32910', '-14740', 'r', 'o'], ['--32792#1', '--32792#0', '-14740', 's', 'o'], ['--32792#1', '--32792#0', '-14740', 's', 'o'], ['-32792#0', '-32792#1', '-14740', 's', 'o'], ['-32792#0', '-32792#1', '-14740', 's', 'o'], ['-32792#0', '--32910', '-14740', 'l', 'o'], ['-32910', '--32792#0', '-14740', 'r', 'o'], ['-32910', '-32792#1', '-14740', 'l', 'o']]]",15.743333333333334,1.3105045677990688,820.83,415.0386278408313,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.666666666666667,6,15.975,0.6950000000000012,13.48625,3.84161729451282,,-1,8,0,1
39,-14976,traffic_light,2094.19,6864.78,,False,"[11, '-14976', [['--30336#2', '-30502#0', '-14976', 'r', 'o'], ['--30336#2', '--30336#1', '-14976', 's', 'o'], ['--30336#2', '--30336#1', '-14976', 's', 'o'], ['--30336#2', '--30336#1', '-14976', 's', 'o'], ['--30502#0', '--30336#1', '-14976', 'r', 'o'], ['--30502#0', '-30336#2', '-14976', 'l', 'o'], ['--30502#0', '-30336#2', '-14976', 'l', 'o'], ['-30336#1', '-30336#2', '-14976', 's', 'o'], ['-30336#1', '-30336#2', '-14976', 's', 'o'], ['-30336#1', '-30336#2', '-14976', 's', 'o'], ['-30336#1', '-30502#0', '-14976', 'l', 'o']]]",17.46,1.9412220009939247,501.6457142857144,297.67083420915714,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,17.16727272727273,1.0690190142801776,10.315454545454545,4.114513919454938,,-1,11,0,1
40,-15010,traffic_light,6912.09,7780.21,,False,"[10, '-15010', [['--30632#0', '-31330', '-15010', 'r', 'o'], ['--30632#0', '-30338', '-15010', 's', 'o'], ['--30632#0', '-30338', '-15010', 's', 'o'], ['--30632#0', '-30338', '-15010', 's', 'o'], ['--31330', '-30338', '-15010', 'r', 'o'], ['--31330', '-30632#0', '-15010', 'l', 'o'], ['--31330', '-30632#0', '-15010', 'l', 'o'], ['-32574', '-30632#0', '-15010', 'r', 'o'], ['-32574', '-31330', '-15010', 's', 'o'], ['-32574', '-30338', '-15010', 'l', 'o']]]",13.89,0.0,113.59142857142858,75.62157920075676,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.285714285714286,7,15.692000000000002,1.081145688610004,12.092,6.025455667416365,,-1,10,0,1
41,-1536,traffic_light,7277.8,7910.43,,False,"[11, '-1536', [['--31492#0', '--30648#15', '-1536', 's', 'o'], ['--31492#0', '--30648#15', '-1536', 's', 'o'], ['--31492#0', '--30648#15', '-1536', 's', 'o'], ['--31492#0', '--30988#3', '-1536', 'l', 'o'], ['-30648#15', '--30988#3', '-1536', 'r', 'o'], ['-30648#15', '-31492#0', '-1536', 's', 'o'], ['-30648#15', '-31492#0', '-1536', 's', 'o'], ['-30648#15', '-31492#0', '-1536', 's', 'o'], ['-30988#3', '-31492#0', '-1536', 'r', 'o'], ['-30988#3', '--30648#15', '-1536', 'l', 'o'], ['-30988#3', '--30648#15', '-1536', 'l', 'o']]]",15.2775,2.403220495501817,411.9575,225.5098174553605,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,8,15.149090909090908,1.3792649857175543,12.568181818181818,4.049347462991174,,-1,11,0,1
42,-1542,traffic_light,3156.0,6225.18,,False,"[10, '-1542', [['--31496#2', '--30316', '-1542', 'r', 'o'], ['--31496#2', '--31496#1', '-1542', 's', 'o'], ['--31496#2', '--31496#1', '-1542', 's', 'o'], ['-30316', '--31496#1', '-1542', 'r', 'o'], ['-30316', '-31496#2', '-1542', 'l', 'o'], ['-30316', '-31496#2', '-1542', 'l', 'o'], ['-31496#1', '-31496#2', '-1542', 's', 'o'], ['-31496#1', '-31496#2', '-1542', 's', 'o'], ['-31496#1', '-31496#2', '-1542', 's', 'o'], ['-31496#1', '--30316', '-1542', 'l', 'o']]]",13.89,0.0,522.6614285714286,351.4989073516272,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.285714285714286,7,13.89,0.0,9.192,4.059120101696919,,-1,10,1,1
43,-15812,traffic_light,10245.54,9142.51,,False,"[18, '-15812', [['--32278#2', '-32642#1', '-15812', 'r', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32278#1', '-15812', 's', 'o'], ['--32278#2', '--32642#0', '-15812', 'l', 'o'], ['--32642#1', '--32278#1', '-15812', 'r', 'o'], ['--32642#1', '--32642#0', '-15812', 's', 'o'], ['--32642#1', '-32278#2', '-15812', 'l', 'o'], ['-32278#1', '--32642#0', '-15812', 'r', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32278#2', '-15812', 's', 'o'], ['-32278#1', '-32642#1', '-15812', 'l', 'o'], ['-32642#0', '-32278#2', '-15812', 'r', 'o'], ['-32642#0', '-32642#1', '-15812', 's', 'o'], ['-32642#0', '--32278#1', '-15812', 'l', 'o']]]",13.89,0.0,169.378,44.90424630254917,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.0,10,13.89,1.7763568394002505e-15,11.15222222222222,7.109150250483571,,-1,18,1,1
44,-15890,traffic_light,7341.51,5517.44,,False,"[12, '-15890', [['--30528#21', '--30528#20', '-15890', 's', 'o'], ['--30528#21', '--30528#20', '-15890', 's', 'o'], ['--30528#21', '--30528#20', '-15890', 's', 'o'], ['--30528#21', '-31272#0', '-15890', 'l', 'o'], ['--30528#21', '-31272#0', '-15890', 'l', 'o'], ['--31272#0', '-30528#21', '-15890', 'r', 'o'], ['--31272#0', '--30528#20', '-15890', 'l', 'o'], ['--31272#0', '--30528#20', '-15890', 'l', 'o'], ['-30528#20', '-31272#0', '-15890', 'r', 'o'], ['-30528#20', '-30528#21', '-15890', 's', 'o'], ['-30528#20', '-30528#21', '-15890', 's', 'o'], ['-30528#20', '-30528#21', '-15890', 's', 'o']]]",13.89,0.0,198.19,185.36848401674607,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,9,13.89,0.0,22.395,5.696463083937846,,-1,12,1,1
45,-15912,traffic_light,7905.03,5403.93,,False,"[14, '-15912', [['--31818#21', '-32948#0', '-15912', 'r', 'o'], ['--31818#21', '--31818#20', '-15912', 's', 'o'], ['--31818#21', '--31818#20', '-15912', 's', 'o'], ['--31818#21', '-32964#0', '-15912', 'l', 'o'], ['--32948#0', '--31818#20', '-15912', 'r', 'o'], ['--32948#0', '-32964#0', '-15912', 's', 'o'], ['--32948#0', '-31818#21', '-15912', 'l', 'o'], ['--32964#0', '-31818#21', '-15912', 'r', 'o'], ['--32964#0', '-32948#0', '-15912', 's', 'o'], ['--32964#0', '--31818#20', '-15912', 'l', 'o'], ['-31818#20', '-32964#0', '-15912', 'r', 'o'], ['-31818#20', '-31818#21', '-15912', 's', 'o'], ['-31818#20', '-31818#21', '-15912', 's', 'o'], ['-31818#20', '-32948#0', '-15912', 'l', 'o']]]",15.47857142857143,1.3757432128689946,90.06857142857143,42.93909887555744,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.285714285714286,7,15.47857142857143,0.888038425349917,11.460714285714284,4.402191766261299,,-1,14,0,1
46,-15920,traffic_light,1344.14,7878.88,,False,"[13, '-15920', [['--30358#3', '-32470', '-15920', 'r', 'o'], ['--30358#3', '--30358#2', '-15920', 's', 'o'], ['--30358#3', '--30358#2', '-15920', 's', 'o'], ['--30358#3', '-31410', '-15920', 'l', 'o'], ['--31410', '-30358#3', '-15920', 'r', 'o'], ['--31410', '-32470', '-15920', 's', 'o'], ['--31410', '--30358#2', '-15920', 'l', 'o'], ['--32470', '--30358#2', '-15920', 'r', 'o'], ['--32470', '-31410', '-15920', 's', 'o'], ['--32470', '-30358#3', '-15920', 'l', 'o'], ['-30358#2', '-31410', '-15920', 'r', 'o'], ['-30358#2', '-30358#3', '-15920', 's', 'o'], ['-30358#2', '-32470', '-15920', 'l', 'o']]]",15.743333333333334,1.3105045677990688,272.36833333333334,226.306701360246,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,15.386923076923075,0.8553846153846159,9.575384615384616,3.8898123652287375,,-1,13,0,1
47,-160,traffic_light,6125.17,8072.97,,False,"[8, '-160', [['--30646#9', '--30646#8', '-160', 's', 'o'], ['--30646#9', '--30646#8', '-160', 's', 'o'], ['--30646#9', '--30928', '-160', 'l', 'o'], ['-30646#8', '--30928', '-160', 'r', 'o'], ['-30646#8', '-30646#9', '-160', 's', 'o'], ['-30646#8', '-30646#9', '-160', 's', 'o'], ['-30928', '-30646#9', '-160', 'r', 'o'], ['-30928', '--30646#8', '-160', 'l', 'o']]]",16.114,1.1120000000000003,108.988,69.76758829141222,"['highway.residential', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",6.4,5,15.975,0.6950000000000012,8.950000000000001,2.5581194264537377,,-1,8,0,1
48,-16078,traffic_light,7288.78,8613.3,,False,"[11, '-16078', [['--30648#15', '--31364#13', '-16078', 'r', 'o'], ['--30648#15', '--30648#14', '-16078', 's', 'o'], ['--30648#15', '--30648#14', '-16078', 's', 'o'], ['--30648#15', '--30648#14', '-16078', 's', 'o'], ['-30648#14', '-30648#15', '-16078', 's', 'o'], ['-30648#14', '-30648#15', '-16078', 's', 'o'], ['-30648#14', '-30648#15', '-16078', 's', 'o'], ['-30648#14', '--31364#13', '-16078', 'l', 'o'], ['-31364#13', '--30648#14', '-16078', 'r', 'o'], ['-31364#13', '-30648#15', '-16078', 'l', 'o'], ['-31364#13', '-30648#15', '-16078', 'l', 'o']]]",14.585,1.2037753112603702,375.34625,258.10561069732194,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.52181818181818,0.6921221408474365,16.28181818181818,5.226771675590999,,-1,11,0,1
49,-16128,traffic_light,6155.96,4616.42,,False,"[16, '-16128', [['--30832#0', '--30892#25', '-16128', 'r', 'o'], ['--30832#0', '-32558', '-16128', 's', 'o'], ['--30832#0', '-30892#26', '-16128', 'l', 'o'], ['--30892#26', '-30832#0', '-16128', 'r', 'o'], ['--30892#26', '--30892#25', '-16128', 's', 'o'], ['--30892#26', '--30892#25', '-16128', 's', 'o'], ['--30892#26', '--30892#25', '-16128', 's', 'o'], ['--30892#26', '-32558', '-16128', 'l', 'o'], ['--32558', '-30892#26', '-16128', 'r', 'o'], ['--32558', '-30832#0', '-16128', 's', 'o'], ['--32558', '--30892#25', '-16128', 'l', 'o'], ['-30892#25', '-32558', '-16128', 'r', 'o'], ['-30892#25', '-30892#26', '-16128', 's', 'o'], ['-30892#25', '-30892#26', '-16128', 's', 'o'], ['-30892#25', '-30892#26', '-16128', 's', 'o'], ['-30892#25', '-30832#0', '-16128', 'l', 'o']]]",13.89,0.0,201.83111111111108,122.63552144867184,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary']",7.777777777777778,9,13.89,0.0,13.135625,5.278295142313946,,-1,16,1,1
